Recency,Frequency,Monetary,Tenancy,AvgOrderValue,AvgDaysBetweenOrders
-0.900076251930922,2.490857360996253,1.6181520420464193,1.2490427541867053,0.009460393816525029,-0.24657390637288615
1.2372627247601142,-0.3946927506963386,0.5122388983425181,0.01266293368092139,1.268784685225357,-0.01893964822208858
-0.3941361076900487,-0.9819102646265591,-0.6228677317313225,-1.4508070579381698,0.24329550824809837,-0.3244487841613169
-0.6729194524758361,-0.3946927506963386,-0.28241999440851273,0.5004862642206184,-0.10147286333138913,0.35184921761868426
-0.4251120348884695,-0.9819102646265591,-0.28770961055739813,-1.4760392991729816,0.8219172677097232,-0.3244487841613169
-0.11535276290426137,-0.9819102646265591,-0.5052401221827852,-1.2237168868248625,0.4463694906413823,-0.3244487841613169
1.1236843250325712,-0.3946927506963386,-0.9567191949081622,0.2986283343421231,-1.2620517053728673,0.28656948771713975
-0.6935700706081166,0.021944705916482753,0.7489212628249161,0.054716669072274585,1.1308379938921382,0.0732895248916407
0.6796960351885395,-0.3946927506963386,-1.2506937221828875,-0.5760893617980233,-1.7667823531244713,-0.3244487841613169
-0.9207268700632025,3.2823928842503283,2.8989388996739662,1.2406320071084347,1.453558233170651,-0.1350225668863895
-0.09470214477198083,0.8324119574163987,0.8152191141579059,1.1901675246388108,0.3119765006880299,0.005641546623596437
-0.6006422890128541,-0.9819102646265591,-1.1101247008726538,-1.6190219995035824,-0.5979118711434015,-0.3244487841613169
-0.27023239889636547,-0.9819102646265591,-1.941210306051487,-1.349878092998922,-2.032709910491102,-0.3244487841613169
2.4143479583001053,-0.9819102646265591,-1.7679428137102118,0.8369161473514439,-1.7335784410674921,-0.3244487841613169
-0.8691003247325012,3.5902363929099623,2.6990349545891266,1.2238105129518932,0.8156910509839805,-0.22712592922222755
-0.7142206887403971,0.021944705916482753,0.5393286902820711,-1.534914528720876,0.7694201346609877,-0.29964248679872996
-0.6832447615419763,-0.9819102646265591,-0.3257430149604338,-1.6863079761297475,0.7562558560246401,-0.3244487841613169
-0.4147867258223292,-0.9819102646265591,0.12709720438598968,-1.467628552094711,1.5380456678169176,-0.3244487841613169
-0.20828054449952382,1.0257996764595245,1.1847539549189867,1.1312922950909163,0.7411839566671257,0.02645729165643131
2.868661557210277,-0.9819102646265591,-1.2627120331727038,1.206989018795352,-0.8613408173905188,-0.3244487841613169
-0.6316182162112749,-0.3946927506963386,-0.4872907184713515,0.2986283343421231,-0.4543890813720122,0.9824514084676043
-0.177304617301103,0.6091622198467032,1.134432261205636,0.7612194236470082,1.1075499332185776,0.8924959406632758
-0.6109675980789944,0.6091622198467032,0.8815485421794209,0.7023441940991137,0.6716134712932292,-0.23554400915254675
-0.900076251930922,2.8909431335928453,1.2750896063140533,0.8873806298210678,-0.9659558798521318,-0.26797262346832573
-0.4973891983514514,-0.9819102646265591,-1.0453139150466546,-1.534914528720876,-0.48602160634725267,-0.3244487841613169
-0.4147867258223292,0.3451138241266134,0.3109839945520801,1.1985782717170814,-0.011079599131575427,0.031978541101116136
-0.8484497066002207,-0.3946927506963386,-0.36056005052760476,-1.745183205677642,-0.2361028317936966,-0.31299219156359587
-0.6935700706081166,-0.3946927506963386,-0.09752417726979265,-0.17237350204103266,0.21718851348345675,0.1481764603258654
-0.2495817807640849,-0.9819102646265591,-0.4400244002673392,-1.3330565988423808,0.5589588428763932,-0.3244487841613169
-0.45608796208689034,-0.3946927506963386,-0.45146377589447434,-1.282592116372757,-0.3926875948520064,-0.22261240551490746
-0.6316182162112749,1.1963797337769237,0.7297631969453118,1.2322212600301639,-0.22188027461246712,-0.008662582487129823
2.0529621409851955,-0.9819102646265591,-0.9613246062401738,0.5425399996119716,-0.3410212660083337,-0.3244487841613169
-0.3115336351609265,-0.3946927506963386,-0.6372089906731948,0.26498534602904056,-0.7124993339446888,-0.06315807579224003
-0.45608796208689034,-0.9819102646265591,-0.6326578616386617,-1.5012715404077934,0.2263936883772237,-0.3244487841613169
-0.900076251930922,1.9361863085998758,0.9536321792405162,-0.9461622332419314,-0.5884052915521758,-0.29082972326202144
0.8345756711806436,0.021944705916482753,-0.03344724962433568,0.7780409178035494,-0.21747335108806057,0.0974447845166651
-0.6729194524758361,-0.9819102646265591,-0.8059435887952703,-1.6778972290514769,-0.07276926189159044,-0.3244487841613169
2.3833720311016844,-0.9819102646265591,0.6913525726733329,0.811683906116632,2.5121841814251353,-0.3244487841613169
0.22538243627836757,-0.3946927506963386,-0.1440734982749669,-0.4415174085456931,0.13695052438945107,0.2763858498524988
-0.38381079862390843,0.021944705916482753,-0.02320487955952879,-1.2994136105292982,-0.19983974535692955,-0.3159206145209772
-0.3425095623593473,0.3451138241266134,-0.12357144491134066,0.7696301707252788,-0.7586045332312673,-0.14588636680870856
1.9084078140592318,-0.9819102646265591,-1.0521614604370437,0.4247895405161827,-0.49784330634933677,-0.3244487841613169
-0.7245459978065374,0.021944705916482753,0.0730788669446191,-0.29853470821509226,-0.03404445260635075,0.05347733214869148
-0.33218425329320705,-0.3946927506963386,0.028631249233834328,1.2322212600301639,0.4346803544603068,0.13090530892905675
-0.33218425329320705,0.6091622198467032,-0.04378138419461328,-0.10508752541486754,-0.9206051373307772,0.00489439784409233
-0.7245459978065374,0.8324119574163987,1.4868778215682483,0.18087787524633417,1.4697057525654988,0.5166442691034722
-0.4251120348884695,-0.9819102646265591,-0.5493267129319677,-1.4760392991729816,0.37025777173507285,-0.3244487841613169
1.5263713786120419,-0.9819102646265591,-0.2987194734858229,0.11359189862016905,0.802909683358901,-0.3244487841613169
-0.19795523543338356,0.6091622198467032,0.5825517037464004,-0.23965947866719775,0.15650883902279306,-0.1346628057748266
-0.6316182162112749,1.1963797337769237,1.026335836069257,0.534129252533701,0.28856222995605685,-0.18428688666948453
-0.9310521791293428,1.487002390453211,1.0323174590152482,1.1817567775605402,-0.0012145226044119005,-0.06555489196868446
0.2563583634767884,-0.3946927506963386,-0.5680414375298019,0.39955729928137074,-0.5934323460902202,1.1290340747010723
0.039526873087842695,-0.3946927506963386,0.013351826644750053,-0.4583389027022344,0.40833608316613473,0.022720688496897106
-0.8587750156663609,1.3489687946696558,1.3575510415820942,0.5425399996119716,0.7006229194919862,-0.16540095683714934
-0.2495817807640849,0.3451138241266134,0.6768337229124604,-0.23124873158892711,0.6191706664111946,-0.16989710362735433
1.763853487133268,-0.9819102646265591,-1.4415070048210181,0.3070390814203937,-1.1700150059069085,-0.3244487841613169
2.1252393044481774,-0.9819102646265591,-1.2005851464823745,0.6014152291598661,-0.7540840743322869,-0.3244487841613169
2.2078417769772996,-0.9819102646265591,-2.5094043373940225,0.6687012057860312,-3.0136481881597565,-0.3244487841613169
2.021986213786775,-0.3946927506963386,-0.683361814445313,0.5173077583771597,-0.7919305915112345,-0.3244487841613169
-0.14632869010268218,-0.9819102646265591,0.49000518658112374,-1.2489491280596743,2.1645751830347444,-0.3244487841613169
-0.4664132711530306,-0.3946927506963386,-0.6831611310430261,-0.23124873158892711,-0.7915852374690876,-0.034311177074376795
2.1252393044481774,-0.9819102646265591,-1.1462502545939557,0.6014152291598661,-0.6602795422072273,-0.3244487841613169
-0.9207268700632025,1.3489687946696558,1.0279745418047803,1.1481137892474576,0.13296864230840155,-0.10128881860899992
-0.8381243975340804,-0.3946927506963386,-0.07230571985752635,-0.5592678676414821,0.26066112124092045,2.187515222450116
1.0823830887680101,-0.9819102646265591,-1.3019081051099202,-0.24807022574546841,-0.929009474885252,-0.3244487841613169
-0.290883017028646,-0.9819102646265591,-0.6912542838101986,-1.3666995871554632,0.1252319896056269,-0.3244487841613169
2.5382516670937885,-0.9819102646265591,-0.6515774514169511,0.9378451122906917,0.1937306388068835,-0.3244487841613169
-0.6522688343435555,0.021944705916482753,0.08055233406719636,-0.5340356264066701,-0.02117339520276533,-0.07081855809856133
1.45409421514906,-0.9819102646265591,-0.7504096902579942,0.054716669072274585,0.02310525240886149,-0.3244487841613169
-0.177304617301103,1.3489687946696558,2.668460123093417,1.1901675246388108,2.961728995707306,0.4327960826965994
-0.2186058535656641,-0.3946927506963386,0.07996690378673066,0.3154498284986644,0.5231963700016893,0.15492733971080555
-0.12567807197040165,0.3451138241266134,0.2874319368525712,0.43320028759445334,-0.05162912894511385,0.26560317446640835
-0.6832447615419763,0.3451138241266134,0.5860739346917876,1.2490427541867053,0.46276188245141825,0.09623244667563642
0.5557923263948563,-0.3946927506963386,-0.07271904446585595,0.02107368075919203,0.2599485986163823,-0.251198055661268
2.104588686315897,-0.9819102646265591,-0.6915838165058358,0.5845937350033248,0.12466307966102576,-0.3244487841613169
-0.35283487142548764,0.021944705916482753,0.7781132247736426,0.6434689645512193,1.181184657466366,0.7514746945811828
-0.786497852203379,1.6130171903897452,0.6218721179421539,0.49207551714234776,-0.8345995143352772,-0.022372335142754052
-0.786497852203379,1.6130171903897452,1.2355709801790025,1.2238105129518932,0.22048382038551326,-0.16791426327251285
-0.8587750156663609,0.021944705916482753,-0.00921022988966566,1.1312922950909163,-0.17574506359400743,0.828601825673835
-0.9310521791293428,0.021944705916482753,-0.1356760597959332,-0.11349827249313818,-0.39343715052481065,0.3205149472659428
-0.5283651255498722,2.423484441889661,2.3099294050715984,1.2322212600301639,1.2668131800195672,-0.2767964845323119
-0.786497852203379,0.3451138241266134,-0.14154854045717907,0.39955729928137074,-0.7894934191238061,0.09603690831418013
0.3699367632043314,-0.9819102646265591,-0.18037319284441705,-0.8284117741461424,1.0072243897745459,-0.3244487841613169
-0.33218425329320705,-0.3946927506963386,-0.6381081995358214,0.1892886223246048,-0.7140470541513607,2.8664244134261785
0.08082810935240378,0.021944705916482753,-0.5056597066434483,-1.0639126923377202,-1.0295902886166237,-0.3244487841613169
-0.7451966159388179,1.1963797337769237,1.1129347252752697,0.7948624119600908,0.4377119332334965,-0.2219243218754047
-0.8277990884679401,-0.9819102646265591,-1.9861417022239025,-1.8040584352255364,-2.110280113526281,-0.3244487841613169
0.08082810935240378,0.021944705916482753,-0.18542445894552198,0.8285054002731733,-0.4790419015600976,0.34946842746933376
-0.290883017028646,3.427339412432703,1.6340412551506076,1.2322212600301639,-0.861360773066184,-0.27690320511638583
-0.7038953796742569,0.8324119574163987,0.9223910495808391,1.1817567775605402,0.49659272499948626,-0.2159293931662368
-0.7555219250049582,-0.3946927506963386,-0.36828331373033485,-1.3919318283902753,-0.24940798146463075,-0.24524271188077623
1.2475880338262544,-0.9819102646265591,-0.6826847144165176,-0.11349827249313818,0.14002661640157754,-0.3244487841613169
-0.09470214477198083,1.3489687946696558,1.2467200378200447,0.7275764353339257,0.5096695014894914,0.08111012729017332
0.0705028002862635,-0.9819102646265591,-0.6631041610706837,-1.072323439415991,0.17383076289969943,-0.3244487841613169
-0.33218425329320705,-0.9819102646265591,-0.7271410067584092,-1.400342575468546,0.0632766393939878,-0.3244487841613169
-0.9207268700632025,-0.9819102646265591,-1.1583657853253846,-1.8797551589299724,-0.6811959672190291,-0.3244487841613169
-0.8587750156663609,-0.3946927506963386,0.24786095374718028,-1.2489491280596743,0.8127361035513978,-0.20117316790513703
0.5867682535932771,-0.9819102646265591,-1.1628942549627057,-0.6517860855024591,-0.689013981772988,-0.3244487841613169
-0.7245459978065374,-0.3946927506963386,0.575248789388903,-1.400342575468546,1.3774932518087164,-0.2388136475722908
0.2666836725429287,0.021944705916482753,-0.11772253709279831,1.1312922950909163,-0.36253924774439233,1.3185114580007553
1.763853487133268,-0.9819102646265591,-0.8776683877439325,0.3070390814203937,-0.19659597753059413,-0.3244487841613169
-0.7451966159388179,-0.3946927506963386,-0.2995633984479857,0.7948624119600908,-0.13101207865082848,0.4795226262050734
-0.559341052748293,0.021944705916482753,0.003403422434311652,1.1144708009343751,-0.1540270543235547,0.5331207202294993
0.5867682535932771,-0.3946927506963386,0.2210812966318946,-0.39105292607606923,0.7665491385196412,2.730642575230966
-0.11535276290426137,-0.9819102646265591,0.10756602591560713,-1.2237168868248625,1.5043267628078183,-0.3244487841613169
0.09115341841854405,-0.9819102646265591,-1.081419563360282,-1.0555019452594496,-0.5483549124314354,-0.3244487841613169
0.9481540709081866,0.021944705916482753,0.3657390598145244,0.12200264569843969,0.4701825387491275,-0.24443448665342377
-0.6832447615419763,-0.3946927506963386,0.3316185654165062,-1.2153061397465919,0.9572028579205296,-0.2540433865786141
-0.177304617301103,0.8324119574163987,1.14705637522159,0.11359189862016905,0.8837661601475796,-0.22912519717252666
-0.38381079862390843,-0.9819102646265591,-0.25170162000473695,-1.4423963108598992,0.8840819760428578,-0.3244487841613169
1.7122269418025666,-0.3946927506963386,-0.8348225255379012,1.1817567775605402,-1.052491407583584,-0.04244035098664461
-0.8897509428647817,2.1174546549295368,1.5236490489592944,-0.39105292607606923,0.2124725512950684,-0.2996538397952346
0.18408120001380648,-0.9819102646265591,0.014821416289483668,-0.9798052215550139,1.344211146290798,-0.3244487841613169
0.09115341841854405,0.3451138241266134,-0.025688030282907663,0.7696301707252788,-0.5903612780349615,-0.0024661163822282434
-0.9310521791293428,-0.9819102646265591,-0.8252576309380965,-1.888165906008243,-0.10611329964861886,-0.3244487841613169
-0.33218425329320705,0.021944705916482753,0.16901301721206013,-0.7106613150503536,0.1311983641085183,-0.13697726892588136
-0.5283651255498722,0.021944705916482753,0.6858210260177877,-1.3330565988423808,1.0220172486574923,-0.2565578650637106
-0.8587750156663609,1.0257996764595245,0.4660202334375859,-0.30694545529336287,-0.4960688824652237,-0.06174044504449255
0.3389608360059106,-0.3946927506963386,-0.7282031014904264,-0.1555520078844914,-0.8690902560374675,-0.1346628057748266
1.1340096340987114,-0.9819102646265591,-0.5678682852847355,-0.2060164903541152,0.33824733683835684,-0.3244487841613169
1.495395451413621,-0.3946927506963386,-0.10074341455711722,0.29021758726385244,0.21163921218307816,-0.2699781630248653
-0.3115336351609265,0.8324119574163987,0.9640313980644886,1.2153997658736226,0.568337533907501,-0.05493354067469881
-0.48706388928531114,-0.3946927506963386,0.34329777618369295,0.3490928168117469,0.9773484979901864,0.15873233154398747
-0.6109675980789944,0.021944705916482753,0.2811849238322308,-0.3994636731543399,0.32446516748768417,-0.17824804254023405
1.9910102865883539,-0.9819102646265591,-1.2157095542713898,0.49207551714234776,-0.7801950676003087,-0.3244487841613169
1.5263713786120419,0.021944705916482753,0.0365798603918939,0.9630773535255035,-0.0968999172597907,-0.12665120255963702
-0.9207268700632025,0.3451138241266134,0.24834084607717272,-1.5769682641122293,-0.118924649356372,-0.3007334631066736
-0.7968231612695192,-0.3946927506963386,0.5354833509466846,-0.5424463734849407,1.3088867711436731,-0.0419969415005209
-0.8277990884679401,1.1963797337769237,1.243726115809867,1.1901675246388108,0.6630439459817737,-0.1322121977325333
-0.9310521791293428,-0.9819102646265591,-0.6888756351873263,-1.888165906008243,0.12933852250564024,-0.3244487841613169
1.536696687678182,-0.9819102646265591,0.7524087589722097,0.12200264569843969,2.6175924520602956,-0.3244487841613169
-0.8174737794017999,0.8324119574163987,0.4779344567124298,1.206989018795352,-0.2686040448347809,0.06739989019551944
-0.35283487142548764,-0.9819102646265591,-1.0555472722340453,-1.4171640696250871,-0.5036886201144486,-0.3244487841613169
1.2372627247601142,-0.9819102646265591,-0.9165833720967843,-0.12190901957140883,-0.26377936141161273,-0.3244487841613169
-0.23925647169794464,0.8324119574163987,0.7847726301969874,0.44161103467272395,0.25953938775752733,0.3174289963978698
-0.33218425329320705,0.3451138241266134,0.594818005977673,0.17246712816806353,0.4778293396310591,-0.13892508444904622
2.909962793474838,-0.9819102646265591,-1.3590950662264092,1.2406320071084347,-1.0277378599937097,-0.3244487841613169
-0.8484497066002207,1.6130171903897452,1.4596610762919937,1.1901675246388108,0.6064317851953709,-0.08727721810323175
-0.6832447615419763,-0.3946927506963386,-0.3070450032105572,-1.4508070579381698,-0.1439029802329612,-0.08683056731969485
-0.9310521791293428,1.487002390453211,0.8455066554669869,-0.8284117741461424,-0.32255995066231635,-0.2891416156334787
-0.40446141675618896,0.3451138241266134,0.8128228788846169,0.7528086765687376,0.8535807963233897,-0.14239881959479042
-0.177304617301103,-0.3946927506963386,0.5470617893740105,-1.2741813692944863,1.3288625714982534,-0.3244487841613169
-0.33218425329320705,-0.3946927506963386,0.4701246232222656,0.7780409178035494,1.196129895776884,0.9266838677802848
1.0927083978341503,-0.9819102646265591,-1.8176387494298227,-0.23965947866719775,-1.8193742131151913,-0.3244487841613169
-0.5283651255498722,-0.9819102646265591,-0.45574552568232346,-1.560146769955688,0.5318176677902179,-0.3244487841613169
1.7432028690009875,-0.3946927506963386,-0.8857528388992264,0.6602904587077606,-1.1400655595741715,0.16210280270486152
1.3921423607522183,0.021944705916482753,0.3234576741843412,0.9462558593689623,0.3973129284311193,2.501510723276545
0.9068528346436255,-0.9819102646265591,-1.063545830494871,-0.39105292607606923,-0.5174974451485095,-0.3244487841613169
2.796384393747295,-0.9819102646265591,-0.675448912442278,1.1481137892474576,0.15251860810622644,-0.3244487841613169
-0.7761725431372387,0.3451138241266134,0.8481654648830123,-1.2405383809814037,0.9145121670364903,-0.2448075136814326
-0.8381243975340804,0.8324119574163987,0.05264951641682151,0.7023441940991137,-0.9992954399471013,5.704264831706122
-0.6419435252774153,-0.3946927506963386,0.0030595424108938157,-0.32376694944990414,0.39059085054730697,-0.09273412550209544
-0.6729194524758361,1.1963797337769237,0.8830202978951154,0.48366477006407715,0.0418228328734603,0.061617487125071105
1.1030337069002907,0.021944705916482753,-0.4212514577265475,0.6014152291598661,-0.8845698148231554,0.031978541101116136
-0.3941361076900487,0.021944705916482753,0.9929391076070664,-0.47516039685877565,1.5517425703072458,0.7494621179280916
-0.6316182162112749,0.8324119574163987,1.107054391223777,0.38273580512482946,0.8148153023302165,0.0728800374427068
-0.7658472340710984,-0.3946927506963386,0.28698271488690624,-1.4592178050164404,0.8802122945500065,-0.22544119381064104
-0.4664132711530306,1.0257996764595245,1.377949611624288,0.3406820697334763,1.0741992383711576,-0.08314084345569454
-0.7038953796742569,-0.9819102646265591,-1.149660162893973,-1.703129470286289,-0.6661664565187412,-0.3244487841613169
-0.40446141675618896,-0.9819102646265591,-0.25659774314073486,-1.4592178050164404,0.87562923924636,-0.3244487841613169
0.7519731986515215,0.3451138241266134,0.39338818892732796,0.5257185054554303,0.1308207912353598,-0.05214716299809167
-0.3218589442270668,0.3451138241266134,-0.5209575415313282,0.6098259762381367,-1.4404760264647667,-0.015022864427995924
-0.7451966159388179,0.021944705916482753,0.6488058154104722,0.5509507466902422,0.9581864437933257,-0.05019635849969938
-0.8484497066002207,0.6091622198467032,1.1364657768903201,1.2490427541867053,1.1110562316945063,0.17509993811769153
-0.5490157436821528,-0.3946927506963386,-0.07945480865902099,-0.09667677833659691,0.24833701783785217,0.49024224500995855
0.22538243627836757,-0.9819102646265591,-1.254592463408991,-0.9461622332419314,-0.8473230763723538,-0.3244487841613169
-0.6006422890128541,1.3489687946696558,1.1110081415645876,1.1817567775605402,0.2759291632993,-0.2524234821699461
-0.900076251930922,1.9361863085998758,1.7639140595064575,1.2406320071084347,0.8060189137703536,-0.25837313028022413
1.691576323670286,-0.9819102646265591,-1.163914467186028,0.24816385187249926,-0.6907752907026817,-0.3244487841613169
-0.5799916708805736,1.0257996764595245,1.6092870170146174,0.7612194236470082,1.4731077690158303,-0.2419108446169967
0.7313225805192409,-0.3946927506963386,-0.17469983404136613,0.7359871824121963,0.08416346425850293,0.2630687849525837
-0.8587750156663609,0.8324119574163987,1.0193973291805623,0.6434689645512193,0.6637424830403392,0.03818807638443379
0.1531052728153857,-0.3946927506963386,-1.5330506108859387,-1.005037462789826,-2.2503822405059783,-0.3244487841613169
0.9688046890404671,0.021944705916482753,-0.19002804243042737,0.8873806298210678,-0.4869626211601137,-0.23378956902487924
-0.8484497066002207,1.487002390453211,0.5877082791281683,0.7612194236470082,-0.7654836033595069,-0.09831211981414298
-0.9104015609970623,1.0257996764595245,0.6339222721553434,-0.6854290738155416,-0.20735013813636669,-0.1640857511204193
0.8862022165113449,-0.3946927506963386,-0.16467570143075203,0.6518797116294899,0.10144052391013814,0.7448331916259822
1.2372627247601142,-0.9819102646265591,-0.8877056164555245,-0.12190901957140883,-0.21392439230054744,-0.3244487841613169
-0.2495817807640849,0.021944705916482753,-0.015375438033207834,-0.6770183267372709,-0.186359888560416,-0.1377487566428996
-0.9207268700632025,2.2785379137072863,1.5221228090438104,1.1985782717170814,0.0514596942337931,-0.15361112091804124
-0.8484497066002207,3.6505891500023986,3.23865322126406,1.2238105129518932,1.6886564344553412,-0.2852017303683748
-0.9207268700632025,1.8362669279594404,1.1797594696084972,0.4079680463596414,-0.10016955482305977,0.08137678447437446
0.6796960351885395,0.6091622198467032,0.588802513593107,1.2322212600301639,0.16727307784979017,0.10937418887238728
-0.6006422890128541,-0.9819102646265591,-0.7032316264424594,-1.6190219995035824,0.10455413449867258,-0.3244487841613169
0.772623816783802,-0.3946927506963386,-0.8467291842646093,-0.3489991906847161,-1.0729668237718433,-0.20079032437639116
-0.6729194524758361,0.021944705916482753,-1.257830174328147,-0.6013216030328352,-2.3170826539622302,1.292203726850433
2.3214201767048426,-0.9819102646265591,-1.312835899590825,0.7612194236470082,-0.9478753750980502,-0.3244487841613169
1.9187331231253721,-0.9819102646265591,-1.2414153483914756,0.43320028759445334,-0.8245739171117721,-0.3244487841613169
-0.2599070898302252,-0.3946927506963386,0.31826649550855535,1.2322212600301639,0.934172001928852,0.4745751098335879
-0.7451966159388179,0.8324119574163987,0.945695693280056,0.5004862642206184,0.5367448396551964,-0.2734339758830397
-0.8484497066002207,-0.3946927506963386,-0.7154215502642295,0.7023441940991137,-0.8470981730811726,1.4666734049725902
0.4422139266673133,0.021944705916482753,-0.17729501159600786,0.7696301707252788,-0.46505435344313323,0.11684218997312397
-0.3941361076900487,0.3451138241266134,-0.24329938666709433,0.24816385187249926,-0.9642588236183678,1.2422647334757513
-0.5696663618144333,-0.3946927506963386,1.5174285684274744,0.4584325288292652,3.003480000457262,0.2671720822606808
-0.8381243975340804,1.3489687946696558,0.7747892951589136,1.1985782717170814,-0.30265512122288124,0.018885292418006353
-0.6006422890128541,1.1963797337769237,0.6982680574532694,0.37432505804655886,-0.2760502953199269,-0.211994394471206
-0.04307559944127948,0.6091622198467032,1.2148249452188118,0.5509507466902422,1.2461757849714685,-0.16819601997865813
-0.9104015609970623,0.6091622198467032,0.3527622884323862,-0.23124873158892711,-0.23903420186314223,-0.012473846403268912
2.4143479583001053,-0.9819102646265591,-0.98049946777322,0.8369161473514439,-0.374125020376042,-0.3244487841613169
1.2579133428923948,-0.3946927506963386,-0.9899133621874331,0.5845937350033248,-1.3190931571857205,-0.08183858797428264
-0.786497852203379,-0.3946927506963386,0.45834012477107683,-0.16396275496276203,1.1757999986415741,-0.04803575640677698
-0.7245459978065374,0.6091622198467032,0.9453618202400842,1.1733460304822696,0.7815985433757547,-0.1088322540642895
0.6177441807916979,-0.3946927506963386,0.5002059551725409,1.2322212600301639,1.2480253841606272,0.009939324826893216
-0.7142206887403971,0.6091622198467032,0.5550071846861391,1.1733460304822696,0.10907828404628386,0.46709761349941104
0.9378287618420463,0.021944705916482753,0.11928572793993322,0.8200946531949027,0.04553925428053151,-0.03140940887266934
-0.8897509428647817,1.6130171903897452,0.9492937037831664,1.2490427541867053,-0.2721104251217478,-0.24275586502738403
-0.2599070898302252,-0.9819102646265591,-0.9600366424454316,-1.3414673459206514,-0.3387977069478332,-0.3244487841613169
-0.7038953796742569,-0.9819102646265591,-1.554477696342974,-1.703129470286289,-1.365049218615451,-0.3244487841613169
-0.11535276290426137,0.021944705916482753,0.035450711166909406,0.28180684018558183,-0.09884432383291297,0.01123409359906977
-0.8897509428647817,1.3489687946696558,1.392395022517532,1.1733460304822696,0.760667343330074,-0.27818301822804964
-0.9207268700632025,1.7289395690812273,1.4308670680597975,1.1901675246388108,0.43972920769267076,-0.17803342851708165
-0.2599070898302252,0.6091622198467032,0.3782136999822262,0.004252186602650751,-0.19524146587908006,-0.11139636041422346
-0.7245459978065374,0.3451138241266134,0.2160818100108068,-0.36582068484125735,-0.17445138166370394,-0.27118567822454354
-0.6729194524758361,0.021944705916482753,0.19762072501096475,-1.6778972290514769,0.18048272424408057,-0.3244487841613169
-0.8174737794017999,0.3451138241266134,0.519048735850725,0.8537376415079853,0.3472774354683571,-0.24203480762788243
-0.45608796208689034,-0.9819102646265591,-1.451298813763651,-1.5012715404077934,-1.1869197244882563,-0.3244487841613169
0.5041657810641549,-0.9819102646265591,-0.9274793893800816,-0.7190720621286242,-0.28259040101734556,-0.3244487841613169
-0.8381243975340804,0.021944705916482753,0.21946312997723613,-1.1732524043552386,0.21811458535892594,-0.17756939188284174
0.5764429445271368,0.3451138241266134,-0.1990203471553295,1.2406320071084347,-0.8882202929849685,2.221460681998919
-0.3115336351609265,-0.3946927506963386,-0.6041465075260167,-1.3330565988423808,-0.6555884367362185,-0.29764973714910387
-0.8174737794017999,0.021944705916482753,0.14734886752384374,-0.11349827249313818,0.09387870016405539,0.03925256814728826
-0.8381243975340804,1.0257996764595245,1.0198996459952185,1.2153997658736226,0.4571349645856674,-0.07442291658806337
-0.786497852203379,-0.3946927506963386,0.20127682898396634,0.4668432759075359,0.7323933296393633,0.5785004398368467
2.3627214129694036,-0.3946927506963386,-1.3816366019126736,1.1481137892474576,-1.9912226644030366,0.37143313658914756
